@lpm0	lpm1	lpm2	lpm3	lpm4	lpm5	lpm6	lpm7	lpm8	lfp0	lfp1	lfp2	lfp3	lfp4	lfp5	lfp6	lfp7	lfp8	llcusd@
4.603308071	4.559266135	4.562402573	4.509899889	4.700620254	4.529508361	4.608305583	4.558218466	4.623149992	4.560658079	4.581192681	4.526899599	4.459208761	4.537572059	4.581192681	4.564798872	4.594317554	4.591303991	0.007988011
4.578780255	4.550668044	4.559080292	4.50861333	4.782433245	4.590010592	4.618040456	4.555933986	4.625906769	4.544976174	4.563495222	4.507954495	4.470628538	4.520802638	4.581677541	4.548086597	4.572627706	4.56654866	0.022446189
4.558087406	4.60317701	4.57162223	4.553885719	4.69227372	4.6279185	4.608174522	4.536900172	4.601170992	4.551186983	4.596718367	4.516428349	4.511054881	4.556349617	4.578753812	4.549114443	4.575728092	4.569649045	0.019400586
4.579135212	4.521010031	4.570887743	4.589349806	4.737384258	4.517740273	4.612454801	4.542539388	4.611461259	4.556669407	4.576047882	4.528469105	4.530585508	4.578066046	4.578066046	4.554607551	4.582090196	4.582090196	0.01938097
4.602625193	4.546418934	4.5862983	4.552822371	4.762255339	4.598568393	4.625637714	4.531316165	4.624648105	4.584285603	4.586328504	4.553130435	4.485492883	4.620434117	4.60151867	4.577102401	4.594458631	4.59849904	0.008166563
4.591313272	4.52420214	4.563547992	4.532841503	4.753832201	4.607410199	4.618328421	4.52420214	4.629128723	4.599991907	4.585558667	4.544217327	4.531145245	4.617242462	4.608146896	4.592801327	4.614219789	4.614219789	-0.017848338
4.58619479	4.587213639	4.555136393	4.608373118	4.713334751	4.631045356	4.601369588	4.526334402	4.622234726	4.643253624	4.640181425	4.576668019	4.658474618	4.656458488	4.665499233	4.623635029	4.644275596	4.655448897	-0.060121623
4.567489003	4.571634086	4.560193504	4.628907396	4.757053219	4.593118289	4.595140534	4.520721713	4.612166484	4.642959526	4.636716009	4.588604112	4.688583251	4.677621507	4.665524586	4.62727703	4.655330818	4.656354883	-0.07443264
4.581118126	4.552010042	4.56666999	4.657054051	4.7302798	4.664622678	4.605410818	4.547781705	4.602406309	4.638782838	4.64814328	4.599353116	4.692685056	4.684732728	4.677722183	4.635643118	4.658442033	4.64814328	-0.077323907
4.592244502	4.544517602	4.574870534	4.598305127	4.735480426	4.645511531	4.6003172	4.544517602	4.604329241	4.649864967	4.650901773	4.620389148	4.576714085	4.700431856	4.679504336	4.641531585	4.659157754	4.641531585	-0.081199209
4.560384514	4.547739456	4.559336845	4.481998374	4.717074973	4.550915743	4.599403838	4.543488653	4.607427953	4.697564673	4.698620082	4.670810804	4.549904675	4.741970523	4.758002931	4.693331863	4.711198865	4.688015529	-0.145592407
4.553997828	4.561339234	4.541285792	4.454468232	4.730160104	4.594230175	4.592205882	4.543415718	4.613259292	4.686419544	4.67994703	4.642456421	4.548269206	4.701361124	4.736744628	4.688567773	4.717126033	4.694984907	-0.153699115
4.538045698	4.591155523	4.522959205	4.463690883	4.73012343	4.588108289	4.586071628	4.533758446	4.627015939	4.655762844	4.665445545	4.607026732	4.546189262	4.702233718	4.689772498	4.665445545	4.686632778	4.6792682	-0.128469938
4.585264503	4.578096013	4.522085601	4.510057025	4.693478088	4.533971208	4.584243574	4.530743664	4.60546721	4.642585414	4.654318882	4.607647363	4.576042023	4.664867503	4.679451095	4.649002548	4.664867503	4.668010512	-0.107540668
4.590507336	4.571029529	4.538412224	4.518973167	4.731372179	4.549050622	4.590507336	4.54374557	4.600608432	4.673345557	4.661748168	4.628321876	4.598269531	4.688946497	4.687913973	4.663866813	4.67961517	4.682735297	-0.114816191
4.608198081	4.530479026	4.547573459	4.513087283	4.740607209	4.560205206	4.588056413	4.540130575	4.587038601	4.714390576	4.68568047	4.661661848	4.614141595	4.732053372	4.733082709	4.705969473	4.717530296	4.712291939	-0.156279611
4.608413278	4.587253798	4.547788656	4.51985988	4.720530576	4.579073793	4.596377024	4.555176552	4.604417268	4.70999414	4.704711508	4.680045378	4.615000033	4.692990543	4.731881413	4.70999414	4.711047326	4.715249013	-0.156922852
4.602910521	4.497327313	4.538772721	4.517173609	4.751606902	4.597887908	4.590813599	4.557820916	4.609900065	4.756558423	4.748074809	4.734133564	4.656697248	4.740592144	4.757613832	4.759721314	4.761824365	4.758668128	-0.206102085
4.58301173	4.522962097	4.548686988	4.505437004	4.692352046	4.634816142	4.579939531	4.52187573	4.580964647	4.771188318	4.739715291	4.769049279	4.689987532	4.772256123	4.793376233	4.783927343	4.77011937	4.775452716	-0.232070781
4.593204209	4.514257391	4.553983495	4.528395746	4.721280466	4.60427629	4.591177866	4.518628983	4.60527679	4.77488969	4.773821885	4.781272691	4.680965956	4.784448977	4.790771443	4.790771443	4.779149548	4.77488969	-0.234684897
4.590116751	4.536951548	4.593157808	4.536951548	4.693241266	4.565449519	4.592145149	4.526187182	4.605230389	4.751432516	4.743989632	4.777570962	4.692527813	4.793947991	4.766154128	4.782717654	4.749311625	4.749311625	-0.20383124
