@lpm0	lpm1	lpm2	lpm3	lpm4	lpm5	lpm6	lpm7	lpm8	lfp0	lfp1	lfp2	lfp3	lfp4	lfp5	lfp6	lfp7	lfp8	llcusd@
4.661859521	4.636008393	4.586296368	4.719700332	4.746110317	4.58527648	4.646621131	4.593406606	4.678729649	4.556669407	4.576047882	4.528469105	4.530585508	4.578066046	4.578066046	4.554607551	4.582090196	4.582090196	0.01938097
4.653918488	4.662535104	4.641339705	4.73248081	4.794516201	4.599584137	4.645226979	4.65679895	4.681421406	4.584285603	4.586328504	4.553130435	4.485492883	4.620434117	4.60151867	4.577102401	4.594458631	4.59849904	0.008166563
4.617340767	4.617340767	4.602407687	4.752106575	4.828555747	4.590298558	4.646554139	4.65610531	4.663681104	4.599991907	4.585558667	4.544217327	4.531145245	4.617242462	4.608146896	4.592801327	4.614219789	4.614219789	-0.017848338
4.631045356	4.648437099	4.604377109	4.828521161	4.795997969	4.580059801	4.618293835	4.665531532	4.669290935	4.643253624	4.640181425	4.576668019	4.658474618	4.656458488	4.665499233	4.623635029	4.644275596	4.655448897	-0.060121623
4.631832801	4.63765806	4.625973409	4.874454357	4.786678746	4.575762059	4.615141201	4.672849518	4.673783661	4.642959526	4.636716009	4.588604112	4.688583251	4.677621507	4.665524586	4.62727703	4.655330818	4.656354883	-0.07443264
4.635940023	4.618327043	4.639812245	4.818099912	4.807535002	4.583165209	4.626193357	4.676800814	4.682371859	4.638782838	4.64814328	4.599353116	4.692685056	4.684732728	4.677722183	4.635643118	4.658442033	4.64814328	-0.077323907
4.625132369	4.637796932	4.599311669	4.832465314	4.821247248	4.604329241	4.627091233	4.635858946	4.653167071	4.649864967	4.650901773	4.620389148	4.576714085	4.700431856	4.679504336	4.641531585	4.659157754	4.641531585	-0.081199209
4.631121065	4.610420474	4.616378783	4.857965078	4.751394223	4.590299071	4.620331358	4.640829879	4.647570396	4.697564673	4.698620082	4.670810804	4.549904675	4.741970523	4.758002931	4.693331863	4.711198865	4.688015529	-0.145592407
4.626073661	4.628030609	4.552944642	4.80904796	4.753711127	4.574831915	4.605291122	4.603289119	4.653128451	4.686419544	4.67994703	4.642456421	4.548269206	4.701361124	4.736744628	4.688567773	4.717126033	4.694984907	-0.153699115
4.618170673	4.618170673	4.588108289	4.805743308	4.750220218	4.563390244	4.600241906	4.625057075	4.693265325	4.655762844	4.665445545	4.607026732	4.546189262	4.702233718	4.689772498	4.665445545	4.686632778	4.6792682	-0.128469938
